state,country,lat,long,date,confirmed,deaths,recovered
,netherlands,52.1326,5.2913,2020-02-08,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-09,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-09,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-09,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-09,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-10,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-10,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-10,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-10,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-11,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-11,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-11,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-11,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-12,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-12,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-12,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-12,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-13,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-13,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-13,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-13,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-14,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-14,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-14,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-14,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-15,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-15,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-15,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-15,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-16,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-16,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-16,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-16,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-17,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-17,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-17,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-17,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-18,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-18,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-18,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-18,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-19,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-19,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-19,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-19,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-20,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-20,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-20,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-20,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-21,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-21,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-21,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-21,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-22,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-22,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-22,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-22,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-23,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-23,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-23,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-23,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-24,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-24,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-24,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-24,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-25,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-25,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-25,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-25,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-26,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-26,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-26,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-26,0,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-27,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-27,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-27,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-27,1,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-28,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-28,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-28,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-28,1,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-02-29,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-02-29,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-02-29,0,0,0.0
,netherlands,52.1326,5.2913,2020-02-29,6,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-01,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-01,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-01,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-01,10,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-02,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-02,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-02,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-02,18,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-03,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-03,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-03,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-03,24,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-04,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-04,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-04,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-04,38,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-05,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-05,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-05,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-05,82,0,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-06,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-06,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-06,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-06,128,1,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-07,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-07,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-07,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-07,188,1,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-08,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-08,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-08,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-08,265,3,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-09,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-09,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-09,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-09,321,3,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-10,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-10,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-10,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-10,382,4,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-11,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-11,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-11,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-11,503,5,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-12,0,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-12,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-12,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-12,503,5,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-13,2,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-13,0,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-13,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-13,804,10,0.0
Aruba,netherlands,12.5186,-70.0358,2020-03-14,2,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-14,1,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-14,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-14,959,12,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-15,2,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-15,1,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-15,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-15,1135,20,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-16,2,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-16,1,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-16,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-16,1413,24,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-17,3,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-17,3,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-17,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-17,1705,43,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-18,4,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-18,3,0,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-18,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-18,2051,58,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-19,4,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-19,3,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-19,0,0,0.0
,netherlands,52.1326,5.2913,2020-03-19,2460,76,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-20,5,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-20,3,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-20,1,0,0.0
,netherlands,52.1326,5.2913,2020-03-20,2994,106,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-21,5,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-21,3,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-21,1,0,0.0
,netherlands,52.1326,5.2913,2020-03-21,3631,136,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-22,9,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-22,3,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-22,1,0,0.0
,netherlands,52.1326,5.2913,2020-03-22,4204,179,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-23,9,0,0.0
Curacao,netherlands,12.1696,-68.99,2020-03-23,4,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-23,2,0,0.0
,netherlands,52.1326,5.2913,2020-03-23,4749,213,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-24,12,0,1.0
Curacao,netherlands,12.1696,-68.99,2020-03-24,6,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-24,2,0,0.0
,netherlands,52.1326,5.2913,2020-03-24,5560,276,2.0
Aruba,netherlands,12.5186,-70.0358,2020-03-25,17,0,1.0
Curacao,netherlands,12.1696,-68.99,2020-03-25,6,1,0.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-25,3,0,0.0
,netherlands,52.1326,5.2913,2020-03-25,6412,356,3.0
Aruba,netherlands,12.5186,-70.0358,2020-03-26,28,0,1.0
Curacao,netherlands,12.1696,-68.99,2020-03-26,6,1,2.0
Sint Maarten,netherlands,18.0425,-63.0548,2020-03-26,3,0,0.0
,netherlands,52.1326,5.2913,2020-03-26,7431,434,3.0
