state,country,lat,long,date,confirmed,deaths,recovered
,panama,8.538,-80.7821,2020-04-02,1317,32,9.0
,papua-new-guinea,-6.315,143.9555,2020-04-02,1,0,0.0
,paraguay,-23.4425,-58.4438,2020-04-02,77,3,2.0
,peru,-9.19,-75.0152,2020-04-02,1414,55,537.0
,philippines,13.0,122.0,2020-04-02,2633,107,51.0
,poland,51.9194,19.1451,2020-04-02,2946,57,56.0
,portugal,39.3999,-8.2245,2020-04-02,9034,209,68.0
,qatar,25.3548,51.1839,2020-04-02,949,3,72.0
,romania,45.9432,24.9668,2020-04-02,2738,115,267.0
,russia,60.0,90.0,2020-04-02,3548,30,235.0
,rwanda,-1.9403,29.8739,2020-04-02,84,0,0.0
,saint-lucia,13.9094,-60.9789,2020-04-02,13,0,1.0
,saint-vincent-and-the-grenadines,12.9843,-61.2872,2020-04-02,2,0,1.0
,san-marino,43.9424,12.4578,2020-04-02,245,30,21.0
,saudi-arabia,24.0,45.0,2020-04-02,1885,21,328.0
,senegal,14.4974,-14.4524,2020-04-02,195,1,55.0
,serbia,44.0165,21.0059,2020-04-02,1171,31,0.0
,seychelles,-4.6796,55.492,2020-04-02,10,0,0.0
,singapore,1.2833,103.8333,2020-04-02,1049,4,266.0
,slovakia,48.669,19.699,2020-04-02,426,1,5.0
,slovenia,46.1512,14.9955,2020-04-02,897,17,70.0
,somalia,5.1521,46.1996,2020-04-02,5,0,1.0
,south-africa,-30.5595,22.9375,2020-04-02,1462,5,50.0
,spain,40.0,-4.0,2020-04-02,112065,10348,26743.0
,sri-lanka,7.0,81.0,2020-04-02,151,4,21.0
,sudan,12.8628,30.2176,2020-04-02,8,2,2.0
,suriname,3.9193,-56.0278,2020-04-02,10,0,0.0
,sweden,63.0,16.0,2020-04-02,5568,308,103.0
,switzerland,46.8182,8.2275,2020-04-02,18827,536,4013.0
,taiwan,23.7,121.0,2020-04-02,339,5,45.0
,tanzania,-6.369,34.8888,2020-04-02,20,1,2.0
,thailand,15.0,101.0,2020-04-02,1875,15,505.0
,togo,8.6195,0.8248,2020-04-02,39,2,17.0
,trinidad-and-tobago,10.6918,-61.2225,2020-04-02,94,5,1.0
,tunisia,34.0,9.0,2020-04-02,455,14,5.0
,turkey,38.9637,35.2433,2020-04-02,18135,356,415.0
,uganda,1.0,32.0,2020-04-02,45,0,0.0
,ukraine,48.3794,31.1656,2020-04-02,897,22,19.0
,united-arab-emirates,24.0,54.0,2020-04-02,1024,8,96.0
bermuda,united-kingdom,32.3078,-64.7505,2020-04-02,35,0,11.0
cayman-islands,united-kingdom,19.3133,-81.2546,2020-04-02,28,1,0.0
channel-islands,united-kingdom,49.3723,-2.3644,2020-04-02,193,3,0.0
gibraltar,united-kingdom,36.1408,-5.3536,2020-04-02,88,0,46.0
isle-of-man,united-kingdom,54.2361,-4.5481,2020-04-02,95,1,0.0
montserrat,united-kingdom,16.7425,-62.1874,2020-04-02,5,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-04-02,33718,2921,135.0
,uruguay,-32.5228,-55.7658,2020-04-02,350,4,62.0
,us,37.0902,-95.7129,2020-04-02,243453,5926,9001.0
,uzbekistan,41.3775,64.5853,2020-04-02,205,2,25.0
,venezuela,6.4238,-66.5897,2020-04-02,146,5,43.0
,vietnam,16.0,108.0,2020-04-02,233,0,75.0
,zambia,-15.4167,28.2833,2020-04-02,39,1,0.0
,zimbabwe,-20.0,30.0,2020-04-02,9,1,0.0
diamond-princess,canada,0.0,0.0,2020-04-02,0,1,0.0
,dominica,15.415,-61.371,2020-04-02,12,0,0.0
,grenada,12.1165,-61.678999999999995,2020-04-02,10,0,0.0
,mozambique,-18.665695,35.529562,2020-04-02,10,0,0.0
,syria,34.802075,38.99681500000001,2020-04-02,16,2,0.0
,timor-leste,-8.874217,125.727539,2020-04-02,1,0,0.0
,belize,13.1939,-59.5432,2020-04-02,3,0,0.0
recovered,canada,0.0,0.0,2020-04-02,0,0,0.0
,laos,19.856270000000002,102.495496,2020-04-02,10,0,0.0
,libya,26.3351,17.228331,2020-04-02,11,1,0.0
,west-bank-and-gaza,31.9522,35.2332,2020-04-02,161,1,18.0
,guinea-bissau,11.8037,-15.1804,2020-04-02,9,0,0.0
,mali,17.570692,-3.996166000000001,2020-04-02,36,3,0.0
,saint-kitts-and-nevis,17.357822,-62.782998,2020-04-02,9,0,0.0
northwest-territories,canada,64.8255,-124.8457,2020-04-02,2,0,0.0
yukon,canada,64.2823,-135.0,2020-04-02,6,0,0.0
,kosovo,42.602636,20.902977,2020-04-02,125,1,10.0
,burma,21.9162,95.956,2020-04-02,20,1,0.0
anguilla,united-kingdom,18.2206,-63.0686,2020-04-02,3,0,0.0
british-virgin-islands,united-kingdom,18.4207,-64.64,2020-04-02,3,0,0.0
turks-and-caicos-islands,united-kingdom,21.69400000000001,-71.7979,2020-04-02,5,0,0.0
,ms-zaandam,0.0,0.0,2020-04-02,9,2,0.0
,botswana,-22.3285,24.6849,2020-04-02,4,1,0.0
,burundi,-3.3731,29.9189,2020-04-02,3,0,0.0
,sierra-leone,8.460555000000001,-11.779889,2020-04-02,2,0,0.0
bonaire-sint-eustatius-and-saba,netherlands,12.1784,-68.2385,2020-04-02,2,0,0.0
,malawi,-13.254307999999998,34.301525,2020-04-02,3,0,0.0
