state,country,lat,long,date,confirmed,deaths,recovered
,honduras,15.2,-86.2419,2020-03-21,24,0,0.0
,hungary,47.1625,19.5033,2020-03-21,103,4,7.0
,iceland,64.9631,-19.0208,2020-03-21,473,1,22.0
,india,21.0,78.0,2020-03-21,330,4,23.0
,indonesia,-0.7893,113.9213,2020-03-21,450,38,15.0
,iran,32.0,53.0,2020-03-21,20610,1556,7635.0
,iraq,33.0,44.0,2020-03-21,214,17,51.0
,ireland,53.1424,-7.6921,2020-03-21,785,3,5.0
,israel,31.0,35.0,2020-03-21,712,1,36.0
,italy,43.0,12.0,2020-03-21,53578,4825,6072.0
,jamaica,18.1096,-77.2975,2020-03-21,16,1,2.0
,japan,36.0,138.0,2020-03-21,1007,35,232.0
,jordan,31.24,36.51,2020-03-21,85,0,1.0
,kazakhstan,48.0196,66.9237,2020-03-21,53,0,0.0
,kenya,-0.0236,37.9062,2020-03-21,7,0,0.0
,korea-south,36.0,128.0,2020-03-21,8799,102,1540.0
,kuwait,29.5,47.75,2020-03-21,176,0,27.0
,kyrgyzstan,41.2044,74.7661,2020-03-21,14,0,0.0
,latvia,56.8796,24.6032,2020-03-21,124,0,1.0
,lebanon,33.8547,35.8623,2020-03-21,187,4,4.0
,liberia,6.4281,-9.4295,2020-03-21,3,0,0.0
,liechtenstein,47.14,9.55,2020-03-21,37,0,0.0
,lithuania,55.1694,23.8813,2020-03-21,83,1,1.0
,luxembourg,49.8153,6.1296,2020-03-21,670,8,0.0
,madagascar,-18.7669,46.8691,2020-03-21,3,0,0.0
,malaysia,2.5,112.5,2020-03-21,1183,4,114.0
,maldives,3.2028,73.2207,2020-03-21,13,0,0.0
,malta,35.9375,14.3754,2020-03-21,73,0,2.0
,mauritania,21.0079,10.9408,2020-03-21,2,0,0.0
,mauritius,-20.2,57.5,2020-03-21,14,1,0.0
,mexico,23.6345,-102.5528,2020-03-21,203,2,4.0
,moldova,47.4116,28.3699,2020-03-21,80,1,1.0
,monaco,43.7333,7.4167,2020-03-21,11,0,0.0
,mongolia,46.8625,103.8467,2020-03-21,10,0,0.0
,montenegro,42.5,19.3,2020-03-21,14,0,0.0
,morocco,31.7917,-7.0926,2020-03-21,96,3,3.0
,namibia,-22.9576,18.4904,2020-03-21,3,0,0.0
,nepal,28.1667,84.25,2020-03-21,1,0,1.0
aruba,netherlands,12.5186,-70.0358,2020-03-21,5,0,0.0
curacao,netherlands,12.1696,-68.99,2020-03-21,3,1,0.0
sint-maarten,netherlands,18.0425,-63.0548,2020-03-21,1,0,0.0
,netherlands,52.1326,5.2913,2020-03-21,3631,136,2.0
,new-zealand,-40.9006,174.886,2020-03-21,52,0,0.0
,nicaragua,12.8654,-85.2072,2020-03-21,2,0,0.0
,niger,17.6078,8.0817,2020-03-21,1,0,0.0
,nigeria,9.082,8.6753,2020-03-21,22,0,1.0
,north-macedonia,41.6086,21.7453,2020-03-21,85,0,1.0
,norway,60.472,8.4689,2020-03-21,2118,7,1.0
,oman,21.0,57.0,2020-03-21,52,0,12.0
,pakistan,30.3753,69.3451,2020-03-21,730,3,13.0
,panama,8.538,-80.7821,2020-03-21,200,1,0.0
,papua-new-guinea,-6.315,143.9555,2020-03-21,1,0,0.0
,paraguay,-23.4425,-58.4438,2020-03-21,18,1,0.0
,peru,-9.19,-75.0152,2020-03-21,318,5,1.0
,philippines,13.0,122.0,2020-03-21,307,19,13.0
,poland,51.9194,19.1451,2020-03-21,536,5,1.0
,portugal,39.3999,-8.2245,2020-03-21,1280,12,5.0
,qatar,25.3548,51.1839,2020-03-21,481,0,27.0
,romania,45.9432,24.9668,2020-03-21,367,0,52.0
,russia,60.0,90.0,2020-03-21,306,1,12.0
,rwanda,-1.9403,29.8739,2020-03-21,17,0,0.0
,saint-lucia,13.9094,-60.9789,2020-03-21,2,0,0.0
,saint-vincent-and-the-grenadines,12.9843,-61.2872,2020-03-21,1,0,0.0
,san-marino,43.9424,12.4578,2020-03-21,144,20,4.0
,saudi-arabia,24.0,45.0,2020-03-21,392,0,16.0
,senegal,14.4974,-14.4524,2020-03-21,47,0,5.0
,serbia,44.0165,21.0059,2020-03-21,171,1,1.0
,seychelles,-4.6796,55.492,2020-03-21,7,0,0.0
,singapore,1.2833,103.8333,2020-03-21,432,2,140.0
,slovakia,48.669,19.699,2020-03-21,178,1,0.0
,slovenia,46.1512,14.9955,2020-03-21,383,1,0.0
,somalia,5.1521,46.1996,2020-03-21,1,0,0.0
,south-africa,-30.5595,22.9375,2020-03-21,240,0,0.0
,spain,40.0,-4.0,2020-03-21,25374,1375,2125.0
,sri-lanka,7.0,81.0,2020-03-21,77,0,1.0
,sudan,12.8628,30.2176,2020-03-21,2,1,0.0
,suriname,3.9193,-56.0278,2020-03-21,4,0,0.0
,sweden,63.0,16.0,2020-03-21,1763,20,16.0
,switzerland,46.8182,8.2275,2020-03-21,6575,75,15.0
,taiwan,23.7,121.0,2020-03-21,153,2,28.0
,tanzania,-6.369,34.8888,2020-03-21,6,0,0.0
,thailand,15.0,101.0,2020-03-21,411,1,42.0
,togo,8.6195,0.8248,2020-03-21,16,0,1.0
,trinidad-and-tobago,10.6918,-61.2225,2020-03-21,49,0,1.0
,tunisia,34.0,9.0,2020-03-21,60,1,0.0
,turkey,38.9637,35.2433,2020-03-21,670,9,0.0
,uganda,1.0,32.0,2020-03-21,1,0,0.0
,ukraine,48.3794,31.1656,2020-03-21,47,3,1.0
,united-arab-emirates,24.0,54.0,2020-03-21,153,2,38.0
bermuda,united-kingdom,32.3078,-64.7505,2020-03-21,2,0,0.0
cayman-islands,united-kingdom,19.3133,-81.2546,2020-03-21,3,1,0.0
channel-islands,united-kingdom,49.3723,-2.3644,2020-03-21,32,0,0.0
gibraltar,united-kingdom,36.1408,-5.3536,2020-03-21,10,0,2.0
isle-of-man,united-kingdom,54.2361,-4.5481,2020-03-21,1,0,0.0
montserrat,united-kingdom,16.7425,-62.1874,2020-03-21,1,0,0.0
,united-kingdom,55.3781,-3.4360000000000004,2020-03-21,5018,233,65.0
,uruguay,-32.5228,-55.7658,2020-03-21,110,0,0.0
,us,37.0902,-95.7129,2020-03-21,25489,307,176.0
,uzbekistan,41.3775,64.5853,2020-03-21,43,0,0.0
,venezuela,6.4238,-66.5897,2020-03-21,70,0,0.0
,vietnam,16.0,108.0,2020-03-21,94,0,17.0
,zambia,-15.4167,28.2833,2020-03-21,2,0,0.0
,zimbabwe,-20.0,30.0,2020-03-21,3,0,0.0
diamond-princess,canada,0.0,0.0,2020-03-21,0,0,0.0
,dominica,15.415,-61.371,2020-03-21,0,0,0.0
,grenada,12.1165,-61.678999999999995,2020-03-21,0,0,0.0
,mozambique,-18.665695,35.529562,2020-03-21,0,0,0.0
,syria,34.802075,38.99681500000001,2020-03-21,0,0,0.0
,timor-leste,-8.874217,125.727539,2020-03-21,0,0,0.0
,belize,13.1939,-59.5432,2020-03-21,0,0,0.0
recovered,canada,0.0,0.0,2020-03-21,0,0,0.0
,laos,19.856270000000002,102.495496,2020-03-21,0,0,0.0
,libya,26.3351,17.228331,2020-03-21,0,0,0.0
,west-bank-and-gaza,31.9522,35.2332,2020-03-21,48,0,17.0
,guinea-bissau,11.8037,-15.1804,2020-03-21,0,0,0.0
,mali,17.570692,-3.996166000000001,2020-03-21,0,0,0.0
,saint-kitts-and-nevis,17.357822,-62.782998,2020-03-21,0,0,0.0
northwest-territories,canada,64.8255,-124.8457,2020-03-21,0,0,0.0
yukon,canada,64.2823,-135.0,2020-03-21,0,0,0.0
,kosovo,42.602636,20.902977,2020-03-21,0,0,0.0
,burma,21.9162,95.956,2020-03-21,0,0,0.0
