state,country,lat,long,date,confirmed,deaths,recovered
Manitoba,canada,53.7609,-98.8139,2020-01-28,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-01-28,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-01-28,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-01-28,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-01-28,1,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-01-28,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-01-28,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-01-28,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-01-28,0,0,0.0
Recovered,canada,0.0,0.0,2020-01-28,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-01-28,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-01-28,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-01-29,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-01-29,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-01-29,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-01-29,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-01-29,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-01-29,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-01-29,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-01-29,1,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-01-29,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-01-29,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-01-29,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-01-29,0,0,0.0
Recovered,canada,0.0,0.0,2020-01-29,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-01-29,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-01-29,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-01-30,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-01-30,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-01-30,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-01-30,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-01-30,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-01-30,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-01-30,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-01-30,1,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-01-30,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-01-30,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-01-30,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-01-30,0,0,0.0
Recovered,canada,0.0,0.0,2020-01-30,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-01-30,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-01-30,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-01-31,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-01-31,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-01-31,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-01-31,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-01-31,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-01-31,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-01-31,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-01-31,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-01-31,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-01-31,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-01-31,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-01-31,0,0,0.0
Recovered,canada,0.0,0.0,2020-01-31,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-01-31,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-01-31,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-01,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-01,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-01,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-01,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-01,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-01,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-01,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-01,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-01,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-01,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-01,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-01,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-01,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-01,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-01,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-02,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-02,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-02,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-02,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-02,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-02,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-02,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-02,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-02,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-02,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-02,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-02,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-02,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-02,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-02,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-03,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-03,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-03,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-03,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-03,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-03,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-03,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-03,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-03,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-03,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-03,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-03,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-03,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-03,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-03,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-04,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-04,1,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-04,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-04,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-04,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-04,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-04,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-04,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-04,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-04,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-04,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-04,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-04,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-04,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-04,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-05,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-05,2,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-05,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-05,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-05,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-05,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-05,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-05,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-05,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-05,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-05,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-05,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-05,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-05,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-05,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-06,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-06,2,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-06,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-06,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-06,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-06,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-06,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-06,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-06,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-06,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-06,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-06,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-06,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-06,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-06,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-07,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-07,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-07,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-07,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-07,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-07,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-07,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-07,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-07,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-07,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-07,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-07,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-07,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-07,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-07,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-08,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-08,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-08,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-08,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-08,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-08,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-08,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-08,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-08,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-08,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-08,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-08,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-08,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-08,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-08,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-09,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-09,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-09,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-09,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-09,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-09,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-09,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-09,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-09,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-09,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-09,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-09,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-09,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-09,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-09,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-10,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-10,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-10,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-10,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-10,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-10,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-10,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-10,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-10,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-10,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-10,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-10,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-10,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-10,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-10,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-11,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-11,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-11,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-11,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-11,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-11,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-11,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-11,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-11,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-11,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-11,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-11,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-11,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-11,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-11,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-12,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-12,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-12,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-12,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-12,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-12,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-12,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-12,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-12,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-12,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-12,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-12,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-12,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-12,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-12,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-13,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-13,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-13,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-13,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-13,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-13,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-13,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-13,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-13,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-13,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-13,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-13,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-13,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-13,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-13,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-14,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-14,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-14,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-14,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-14,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-14,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-14,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-14,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-14,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-14,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-14,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-14,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-14,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-14,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-14,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-15,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-15,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-15,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-15,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-15,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-15,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-15,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-15,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-15,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-15,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-15,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-15,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-15,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-15,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-15,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-16,0,0,0.0
British Columbia,canada,49.2827,-123.1207,2020-02-16,4,0,0.0
Grand Princess,canada,37.6489,-122.6655,2020-02-16,0,0,0.0
Manitoba,canada,53.7609,-98.8139,2020-02-16,0,0,0.0
New Brunswick,canada,46.5653,-66.4619,2020-02-16,0,0,0.0
Newfoundland and Labrador,canada,53.1355,-57.6604,2020-02-16,0,0,0.0
Nova Scotia,canada,44.681999999999995,-63.7443,2020-02-16,0,0,0.0
Ontario,canada,51.2538,-85.3232,2020-02-16,3,0,0.0
Prince Edward Island,canada,46.5107,-63.4168,2020-02-16,0,0,0.0
Quebec,canada,52.9399,-73.5491,2020-02-16,0,0,0.0
Saskatchewan,canada,52.9399,-106.4509,2020-02-16,0,0,0.0
Diamond Princess,canada,0.0,0.0,2020-02-16,0,0,0.0
Recovered,canada,0.0,0.0,2020-02-16,0,0,0.0
Northwest Territories,canada,64.8255,-124.8457,2020-02-16,0,0,0.0
Yukon,canada,64.2823,-135.0,2020-02-16,0,0,0.0
Alberta,canada,53.9333,-116.5765,2020-02-17,0,0,0.0
