state,country,lat,long,date,confirmed,deaths,recovered
French Polynesia,france,-17.6797,149.4068,2020-01-25,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-25,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-25,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-25,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-25,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-25,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-25,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-25,0,0,0.0
,france,46.2276,2.2137,2020-01-25,3,0,0.0
French Guiana,france,3.9339,-53.1258,2020-01-26,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-01-26,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-26,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-26,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-26,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-26,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-26,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-26,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-26,0,0,0.0
,france,46.2276,2.2137,2020-01-26,3,0,0.0
French Guiana,france,3.9339,-53.1258,2020-01-27,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-01-27,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-27,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-27,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-27,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-27,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-27,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-27,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-27,0,0,0.0
,france,46.2276,2.2137,2020-01-27,3,0,0.0
French Guiana,france,3.9339,-53.1258,2020-01-28,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-01-28,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-28,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-28,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-28,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-28,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-28,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-28,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-28,0,0,0.0
,france,46.2276,2.2137,2020-01-28,4,0,0.0
French Guiana,france,3.9339,-53.1258,2020-01-29,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-01-29,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-29,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-29,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-29,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-29,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-29,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-29,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-29,0,0,0.0
,france,46.2276,2.2137,2020-01-29,5,0,0.0
French Guiana,france,3.9339,-53.1258,2020-01-30,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-01-30,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-30,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-30,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-30,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-30,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-30,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-30,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-30,0,0,0.0
,france,46.2276,2.2137,2020-01-30,5,0,0.0
French Guiana,france,3.9339,-53.1258,2020-01-31,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-01-31,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-01-31,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-01-31,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-01-31,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-01-31,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-01-31,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-01-31,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-01-31,0,0,0.0
,france,46.2276,2.2137,2020-01-31,5,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-01,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-01,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-01,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-01,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-01,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-01,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-01,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-01,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-01,0,0,0.0
,france,46.2276,2.2137,2020-02-01,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-02,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-02,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-02,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-02,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-02,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-02,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-02,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-02,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-02,0,0,0.0
,france,46.2276,2.2137,2020-02-02,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-03,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-03,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-03,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-03,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-03,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-03,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-03,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-03,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-03,0,0,0.0
,france,46.2276,2.2137,2020-02-03,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-04,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-04,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-04,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-04,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-04,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-04,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-04,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-04,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-04,0,0,0.0
,france,46.2276,2.2137,2020-02-04,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-05,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-05,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-05,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-05,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-05,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-05,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-05,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-05,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-05,0,0,0.0
,france,46.2276,2.2137,2020-02-05,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-06,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-06,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-06,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-06,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-06,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-06,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-06,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-06,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-06,0,0,0.0
,france,46.2276,2.2137,2020-02-06,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-07,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-07,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-07,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-07,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-07,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-07,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-07,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-07,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-07,0,0,0.0
,france,46.2276,2.2137,2020-02-07,6,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-08,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-08,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-08,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-08,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-08,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-08,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-08,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-08,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-08,0,0,0.0
,france,46.2276,2.2137,2020-02-08,11,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-09,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-09,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-09,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-09,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-09,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-09,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-09,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-09,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-09,0,0,0.0
,france,46.2276,2.2137,2020-02-09,11,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-10,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-10,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-10,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-10,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-10,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-10,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-10,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-10,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-10,0,0,0.0
,france,46.2276,2.2137,2020-02-10,11,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-11,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-11,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-11,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-11,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-11,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-11,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-11,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-11,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-11,0,0,0.0
,france,46.2276,2.2137,2020-02-11,11,0,0.0
French Guiana,france,3.9339,-53.1258,2020-02-12,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-12,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-12,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-12,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-12,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-12,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-12,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-12,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-12,0,0,0.0
,france,46.2276,2.2137,2020-02-12,11,0,2.0
French Guiana,france,3.9339,-53.1258,2020-02-13,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-13,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-13,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-13,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-13,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-13,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-13,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-13,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-13,0,0,0.0
,france,46.2276,2.2137,2020-02-13,11,0,2.0
French Guiana,france,3.9339,-53.1258,2020-02-14,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-14,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-14,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-14,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-14,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-14,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-14,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-14,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-14,0,0,0.0
,france,46.2276,2.2137,2020-02-14,11,0,2.0
French Guiana,france,3.9339,-53.1258,2020-02-15,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-15,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-15,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-15,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-15,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-15,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-15,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-15,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-15,0,0,0.0
,france,46.2276,2.2137,2020-02-15,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-16,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-16,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-16,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-16,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-16,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-16,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-16,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-16,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-16,0,0,0.0
,france,46.2276,2.2137,2020-02-16,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-17,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-17,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-17,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-17,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-17,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-17,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-17,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-17,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-17,0,0,0.0
,france,46.2276,2.2137,2020-02-17,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-18,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-18,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-18,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-18,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-18,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-18,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-18,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-18,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-18,0,0,0.0
,france,46.2276,2.2137,2020-02-18,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-19,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-19,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-19,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-19,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-19,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-19,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-19,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-19,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-19,0,0,0.0
,france,46.2276,2.2137,2020-02-19,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-20,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-20,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-20,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-20,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-20,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-20,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-20,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-20,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-20,0,0,0.0
,france,46.2276,2.2137,2020-02-20,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-21,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-21,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-21,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-21,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-21,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-21,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-21,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-21,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-21,0,0,0.0
,france,46.2276,2.2137,2020-02-21,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-22,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-22,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-22,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-22,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-22,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-22,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-22,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-22,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-22,0,0,0.0
,france,46.2276,2.2137,2020-02-22,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-23,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-23,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-23,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-23,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-23,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-23,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-23,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-23,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-23,0,0,0.0
,france,46.2276,2.2137,2020-02-23,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-24,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-24,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-24,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-24,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-24,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-24,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-24,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-24,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-24,0,0,0.0
,france,46.2276,2.2137,2020-02-24,12,1,4.0
French Guiana,france,3.9339,-53.1258,2020-02-25,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-25,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-25,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-25,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-25,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-25,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-25,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-25,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-25,0,0,0.0
,france,46.2276,2.2137,2020-02-25,14,1,11.0
French Guiana,france,3.9339,-53.1258,2020-02-26,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-26,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-26,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-26,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-26,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-26,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-26,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-26,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-26,0,0,0.0
,france,46.2276,2.2137,2020-02-26,18,2,11.0
French Guiana,france,3.9339,-53.1258,2020-02-27,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-27,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-27,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-27,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-27,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-27,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-27,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-27,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-27,0,0,0.0
,france,46.2276,2.2137,2020-02-27,38,2,11.0
French Guiana,france,3.9339,-53.1258,2020-02-28,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-28,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-28,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-28,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-28,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-28,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-28,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-28,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-28,0,0,0.0
,france,46.2276,2.2137,2020-02-28,57,2,11.0
French Guiana,france,3.9339,-53.1258,2020-02-29,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-02-29,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-02-29,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-02-29,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-02-29,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-02-29,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-02-29,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-02-29,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-02-29,0,0,0.0
,france,46.2276,2.2137,2020-02-29,100,2,12.0
French Guiana,france,3.9339,-53.1258,2020-03-01,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-03-01,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-03-01,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-03-01,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-03-01,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-03-01,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-03-01,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-03-01,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-03-01,0,0,0.0
,france,46.2276,2.2137,2020-03-01,130,2,12.0
French Guiana,france,3.9339,-53.1258,2020-03-02,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-03-02,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-03-02,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-03-02,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-03-02,0,0,0.0
Reunion,france,-21.1351,55.2471,2020-03-02,0,0,0.0
Saint Barthelemy,france,17.9,-62.8333,2020-03-02,0,0,0.0
St Martin,france,18.0708,-63.0501,2020-03-02,0,0,0.0
Martinique,france,14.6415,-61.0242,2020-03-02,0,0,0.0
,france,46.2276,2.2137,2020-03-02,191,3,12.0
French Guiana,france,3.9339,-53.1258,2020-03-03,0,0,0.0
French Polynesia,france,-17.6797,149.4068,2020-03-03,0,0,0.0
Guadeloupe,france,16.25,-61.5833,2020-03-03,0,0,0.0
Mayotte,france,-12.8275,45.1662,2020-03-03,0,0,0.0
New Caledonia,france,-20.9043,165.618,2020-03-03,0,0,0.0
